"CIK","COMPANY_NAME","FORM_TYPE","DATE_FILED","EDGAR_LINK","QUARTER","TICKER","SIC","EXCHANGE","HITS","YEAR"
1102392,"Royal Energy Resources  Inc ","10-K","2013-11-27","edgar/data/1102392/0001493152-13-002568.txt",4,"ROYE","1311","OTC","0",2013
1102934,"CABOT MICROELECTRONICS CORP","10-K","2013-11-20","edgar/data/1102934/0001102934-13-000024.txt",4,"CCMP","3674","NASDAQ","1",2013
1103601,"WGL HOLDINGS INC","10-K","2013-11-20","edgar/data/1103601/0001193125-13-447277.txt",4,"WGL","4924","NYSE","0",2013
1110783,"MONSANTO CO  NEW ","10-K","2013-10-23","edgar/data/1110783/0001110783-13-000205.txt",4,"MON","2870","NYSE","11",2013
1112372,"MEDICAL INTERNATIONAL TECHNOLOGY INC","10-K","2013-12-30","edgar/data/1112372/0001213900-13-007459.txt",4,"MDLH","3841","OTC","0",2013
1113256,"MERITOR INC","10-K","2013-11-20","edgar/data/1113256/0001421102-13-000073.txt",4,"MTOR","3714","NYSE","1",2013
1116112,"US FUEL CORP","10-K","2013-12-17","edgar/data/1116112/0001144204-13-067721.txt",4,"NSOL","6794","","0",2013
1116521,"AVAYA INC","10-K","2013-11-22","edgar/data/1116521/0001116521-13-000027.txt",4,"AV","3661","NYSE","0",2013
1118417,"MODEL N  INC ","10-K","2013-12-09","edgar/data/1118417/0001193125-13-465490.txt",4,"MODN","7370","NYSE","0",2013
1118974,"30DC  INC ","10-K","2013-12-23","edgar/data/1118974/0001065949-13-000173.txt",4,"TDCH","8200","OTC","1",2013
1121901,"GLOBAL EARTH ENERGY  INC ","10-K","2013-12-16","edgar/data/1121901/0001091818-13-000472.txt",4,"IDVL","8742","","0",2013
1124941,"BEACON ROOFING SUPPLY INC","10-K","2013-11-27","edgar/data/1124941/0001144204-13-064596.txt",4,"BECN","5030","NASDAQ","1",2013
1126956,"LACLEDE GROUP INC","10-K","2013-11-26","edgar/data/1126956/0001126956-13-000067.txt",4,"LG","4924","NYSE","0",2013
1133798,"TX Holdings  Inc ","10-K","2013-12-03","edgar/data/1133798/0001188112-13-003474.txt",4,"TXHG","1311","OTC","0",2013
1135202,"EL CAPITAN PRECIOUS METALS INC","10-K","2013-12-27","edgar/data/1135202/0001076542-13-000201.txt",4,"ECPN","1000","OTCBB","0",2013
1137411,"ROCKWELL COLLINS INC","10-K","2013-11-12","edgar/data/1137411/0001137411-13-000174.txt",4,"COL","3728","NYSE","1",2013
1140859,"AMERISOURCEBERGEN CORP","10-K","2013-11-26","edgar/data/1140859/0001047469-13-010867.txt",4,"ABC","5122","NYSE","3",2013
1141263,"Li ion Motors Corp ","10-K","2013-11-14","edgar/data/1141263/0000721748-13-000820.txt",4,"HYBT","3690","","0",2013
1143513,"GLADSTONE CAPITAL CORP","10-K","2013-11-20","edgar/data/1143513/0001193125-13-447194.txt",4,"GLAD","","NASDAQ","0",2013
1144215,"ACUITY BRANDS INC","10-K","2013-10-29","edgar/data/1144215/0001144215-13-000113.txt",4,"AYI","3640","NYSE","7",2013
1145255,"HENNESSY ADVISORS INC","10-K","2013-12-04","edgar/data/1145255/0001193125-13-462278.txt",4,"HNNA","6282","OTC","1",2013
1157817,"SINGLE TOUCH SYSTEMS INC","10-K","2013-12-09","edgar/data/1157817/0001213900-13-007061.txt",4,"SITO","7389","OTCBB","0",2013
1158420,"CHINA HGS REAL ESTATE INC ","10-K","2013-12-13","edgar/data/1158420/0001144204-13-067182.txt",4,"HGSH","6500","NASDAQ","1",2013
1173281,"Ohr Pharmaceutical Inc","10-K","2013-12-27","edgar/data/1173281/0001387131-13-004795.txt",4,"OHRP","2834","NASDAQ","1",2013
1173431,"TD AMERITRADE HOLDING CORP","10-K","2013-11-22","edgar/data/1173431/0001193125-13-451360.txt",4,"AMTD","6211","NYSE","2",2013
1176309,"ORAMED PHARMACEUTICALS INC ","10-K","2013-11-27","edgar/data/1176309/0001178913-13-003442.txt",4,"ORMP","2834","NASDAQ","1",2013
1177648,"ENANTA PHARMACEUTICALS INC","10-K","2013-12-18","edgar/data/1177648/0001193125-13-477878.txt",4,"ENTA","2834","NASDAQ","1",2013
1179484,"COMDISCO HOLDING CO INC","10-K","2013-12-11","edgar/data/1179484/0001104659-13-089618.txt",4,"CDCO","7377","OTC","0",2013
1191359,"ARKANOVA ENERGY CORP ","10-K","2013-12-24","edgar/data/1191359/0001062993-13-006478.txt",4,"AKVA","1381","OTC","0",2013
12040,"FLANIGANS ENTERPRISES INC","10-K","2013-12-27","edgar/data/12040/0000914317-13-001605.txt",4,"BDL","5812","NYSE MKT","0",2013
1213106,"Jetblack Corp","10-K","2013-12-13","edgar/data/1213106/0001477932-13-006046.txt",4,"JTBK","5944","OTC","0",2013
1224370,"MINDSPEED TECHNOLOGIES  INC","10-K","2013-12-16","edgar/data/1224370/0001193125-13-473608.txt",4,"MSPD","3674","NASDAQ","0",2013
1230524,"SKY POWER SOLUTIONS CORP ","10-K","2013-11-12","edgar/data/1230524/0000721748-13-000768.txt",4,"JVKG","8742","","0",2013
1235468,"LIQUIDITY SERVICES INC","10-K","2013-11-21","edgar/data/1235468/0001047469-13-010744.txt",4,"LQDT","7389","NASDAQ","1",2013
1260221,"TransDigm Group INC","10-K","2013-11-15","edgar/data/1260221/0001193125-13-443394.txt",4,"TDG","3728","NYSE","0",2013
1261654,"UNIVERSAL TECHNICAL INSTITUTE INC","10-K","2013-12-04","edgar/data/1261654/0001261654-13-000036.txt",4,"UTI","8200","NYSE","0",2013
1261734,"AEOLUS PHARMACEUTICALS  INC ","10-K","2013-12-20","edgar/data/1261734/0001102624-13-001543.txt",4,"AOLS","2834","OTC","0",2013
1271046,"ENERGY HOLDINGS INTERNATIONAL  INC ","10-K","2013-10-15","edgar/data/1271046/0001387131-13-003803.txt",4,"EGYH","2860","OTC","0",2013
1288750,"Timberline Resources Corp","10-K","2013-12-18","edgar/data/1288750/0001052918-13-000519.txt",4,"TBLC","1040","NYSE MKT","0",2013
1289550,"XENONICS HOLDINGS  INC ","10-K","2013-12-19","edgar/data/1289550/0001193125-13-478688.txt",4,"XNNC","3640","NYSE MKT","0",2013
1297937,"PARKS AMERICA  INC","10-K","2013-12-24","edgar/data/1297937/0001078782-13-002474.txt",4,"PRKA","7990","OTC","0",2013
1298824,"PetroHunter Energy Corp","10-K","2013-12-18","edgar/data/1298824/0000949353-13-000202.txt",4,"DECS","1311","","0",2013
1305014,"ASHLAND INC ","10-K","2013-11-27","edgar/data/1305014/0001305014-13-000188.txt",4,"ASH","5160","NYSE","1",2013
1308547,"Dolby Laboratories  Inc ","10-K","2013-11-15","edgar/data/1308547/0001308547-13-000011.txt",4,"DLB","3663","NYSE","3",2013
1310630,"Trafalgar Resources  Inc ","10-K","2013-11-12","edgar/data/1310630/0001548123-13-000409.txt",4,"ATER","6770","","0",2013
1312073,"VERIFONE SYSTEMS  INC ","10-K","2013-12-19","edgar/data/1312073/0001312073-13-000049.txt",4,"PAY","3578","NYSE","0",2013
1319161,"Warner Music Group Corp ","10-K","2013-12-12","edgar/data/1319161/0001193125-13-470757.txt",4,"WMG","7900","NYSE","0",2013
1320729,"Universal Bioenergy  Inc ","10-K","2013-10-15","edgar/data/1320729/0001264931-13-000564.txt",4,"UBRG","4932","OTC","0",2013
1320947,"Diamond Foods Inc","10-K","2013-10-09","edgar/data/1320947/0001193125-13-395367.txt",4,"DMND","2090","NASDAQ","1",2013
1322505,"Biodel Inc","10-K","2013-12-20","edgar/data/1322505/0001145443-13-002284.txt",4,"BIOD","2834","NASDAQ","1",2013
1323974,"MWI Veterinary Supply  Inc ","10-K","2013-11-27","edgar/data/1323974/0001323974-13-000039.txt",4,"MWIV","5047","NASDAQ","0",2013
1329957,"OSL HOLDINGS INC ","10-K","2013-12-16","edgar/data/1329957/0001398432-13-000807.txt",4,"RRPH","7819","","0",2013
1332445,"Sky Harvest Energy Corp ","10-K","2013-10-16","edgar/data/1332445/0001165527-13-000861.txt",4,"SKYH","4911","OTC","0",2013
1333822,"SemiLEDs Corp","10-K","2013-11-26","edgar/data/1333822/0001047469-13-010878.txt",4,"LEDS","3674","NASDAQ","1",2013
1334699,"Li3 Energy  Inc ","10-K","2013-10-09","edgar/data/1334699/0001144204-13-054601.txt",4,"LIEG","3990","OTC","0",2013
1334933,"URANIUM ENERGY CORP","10-K","2013-10-15","edgar/data/1334933/0001062993-13-005003.txt",4,"UEC","1090","NYSE MKT","0",2013
1337068,"Magyar Bancorp  Inc ","10-K","2013-12-20","edgar/data/1337068/0000914317-13-001585.txt",4,"MGYR","6035","NASDAQ","1",2013
1337213,"VIPER POWERSPORTS INC","10-K","2013-12-11","edgar/data/1337213/0001144204-13-066690.txt",4,"VPWI","3751","OTC","0",2013
1339947,"Viacom Inc ","10-K","2013-11-14","edgar/data/1339947/0001193125-13-441356.txt",4,"VIA","4841","NASDAQ","2",2013
1341726,"GULFSLOPE ENERGY  INC ","10-K","2013-12-30","edgar/data/1341726/0001580695-13-000233.txt",4,"GSPE","5000","OTCBB","0",2013
1343009,"American Mining Corp","10-K","2013-11-29","edgar/data/1343009/0001303681-13-000105.txt",4,"AMCM","1000","OTC","0",2013
1343254,"Western Standard Energy Corp ","10-K","2013-12-05","edgar/data/1343254/0001165527-13-001019.txt",4,"WSEG","1382","OTC","0",2013
1344394,"COLORADO GOLDFIELDS INC ","10-K","2013-12-16","edgar/data/1344394/0001354488-13-006889.txt",4,"CGFI","1000","OTC","0",2013
1346022,"Enertopia Corp ","10-K","2013-12-06","edgar/data/1346022/0001062993-13-006201.txt",4,"ENRT","1000","OTC","0",2013
1350072,"CMS Bancorp  Inc ","10-K","2013-12-23","edgar/data/1350072/0001193125-13-483058.txt",4,"CMSB","6036","NASDAQ","0",2013
1350593,"Mueller Water Products  Inc ","10-K","2013-11-22","edgar/data/1350593/0001350593-13-000043.txt",4,"MWA","3490","NYSE","0",2013
1355128,"OCZ TECHNOLOGY GROUP INC","10-K","2013-10-07","edgar/data/1355128/0001193125-13-393189.txt",4,"OCZ","3572","NASDAQ","0",2013
1357971,"Energy Services of America CORP","10-K","2013-12-20","edgar/data/1357971/0001188112-13-003589.txt",4,"ESA","1623","NYSE MKT","1",2013
1367859,"Citizens Community Bancorp Inc ","10-K","2013-12-09","edgar/data/1367859/0001367859-13-000015.txt",4,"CZWI","6035","NASDAQ","1",2013
1368458,"Sally Beauty Holdings  Inc ","10-K","2013-11-14","edgar/data/1368458/0001047469-13-010533.txt",4,"SBH","5990","NYSE","1",2013
1372336,"LIBERTY ENERGY CORP ","10-K","2013-11-21","edgar/data/1372336/0001469709-13-000674.txt",4,"LBYE","1000","OTC","0",2013
1373444,"iTalk Inc ","10-K","2013-12-16","edgar/data/1373444/0001354488-13-006891.txt",4,"TALK","4813","OTC","0",2013
1376986,"Tennessee Valley Authority","10-K","2013-11-18","edgar/data/1376986/0001376986-13-000056.txt",4,"TVC","4911","NYSE","0",2013
1378590,"Bridgeline Digital  Inc ","10-K","2013-12-20","edgar/data/1378590/0001437749-13-016322.txt",4,"BLIN","7372","NASDAQ","25",2013
1378718,"Wesco Aircraft Holdings  Inc","10-K","2013-12-10","edgar/data/1378718/0001047469-13-011079.txt",4,"WAIR","5072","NYSE","0",2013
1378992,"BERRY PLASTICS GROUP INC","10-K","2013-12-11","edgar/data/1378992/0001378992-13-000013.txt",4,"BERY","3089","NYSE","0",2013
1381668,"TFS Financial CORP","10-K","2013-11-27","edgar/data/1381668/0001381668-13-000088.txt",4,"TFSL","6035","NASDAQ","1",2013
1382230,"ESSA Bancorp  Inc ","10-K","2013-12-16","edgar/data/1382230/0001193125-13-474578.txt",4,"ESSA","6036","NASDAQ","1",2013
1383414,"PENNANTPARK INVESTMENT CORP","10-K","2013-11-13","edgar/data/1383414/0001193125-13-440171.txt",4,"PNNT","","NASDAQ","0",2013
1383960,"UNIVERSITY GENERAL HEALTH SYSTEM  INC ","10-K","2013-10-21","edgar/data/1383960/0001193125-13-405146.txt",4,"TCSR","8060","","0",2013
1385157,"TE Connectivity Ltd ","10-K","2013-11-15","edgar/data/1385157/0001047469-13-010572.txt",4,"TEL","5065","NYSE","1",2013
1385187,"Covidien plc","10-K","2013-11-21","edgar/data/1385187/0001385187-13-000053.txt",4,"COV","3841","NYSE","0",2013
1385508,"Lightlake Therapeutics Inc ","10-K","2013-10-29","edgar/data/1385508/0001144204-13-057387.txt",4,"LLTP","1000","OTC","0",2013
1387976,"Consorteum Holdings  Inc ","10-K","2013-10-31","edgar/data/1387976/0001019687-13-004018.txt",4,"CSRH","3669","OTC","0",2013
1391137,"BCSB Bancorp Inc ","10-K","2013-12-23","edgar/data/1391137/0001193125-13-482166.txt",4,"BCSB","6035","NASDAQ","0",2013
1393909,"Ironwood Gold Corp ","10-K","2013-12-13","edgar/data/1393909/0001062993-13-006322.txt",4,"IROG","1090","OTC","0",2013
1394130,"Sunrise Holdings LTD","10-K","2013-11-26","edgar/data/1394130/0001394130-13-000010.txt",4,"SUIP","1000","OTC","0",2013
1397016,"Optex Systems Holdings Inc","10-K","2013-12-20","edgar/data/1397016/0001571049-13-001285.txt",4,"OPXS","3827","OTC","0",2013
1397951,"Mount Knowledge Holdings  Inc ","10-K","2013-10-21","edgar/data/1397951/0001511164-13-000482.txt",4,"AROC","7372","","0",2013
1399095,"AXIOM OIL   GAS CORP ","10-K","2013-12-16","edgar/data/1399095/0001393905-13-000708.txt",4,"AXIO","8742","OTC","0",2013
1403161,"VISA INC ","10-K","2013-11-22","edgar/data/1403161/0001403161-13-000011.txt",4,"V","7389","NYSE","3",2013
1403570,"QUANTUM MATERIALS CORP ","10-K","2013-10-15","edgar/data/1403570/0001013762-13-001302.txt",4,"HGUE","1000","","0",2013
1406588,"YATERRA VENTURES CORP ","10-K","2013-11-22","edgar/data/1406588/0001477932-13-005841.txt",4,"YTRV","1000","OTC","0",2013
1408276,"Seven Arts Entertainment Inc ","10-K","2013-10-15","edgar/data/1408276/0001144204-13-055290.txt",4,"SAPX","7812","OTC","0",2013
1408287,"Zep Inc ","10-K","2013-11-05","edgar/data/1408287/0001047469-13-010273.txt",4,"ZEP","2842","NYSE","0",2013
1409197,"DiMi Telematics International  Inc ","10-K","2013-11-27","edgar/data/1409197/0001013762-13-001485.txt",4,"FQVE","6770","","0",2013
1409493,"CHIMERA INVESTMENT CORP","10-K","2013-12-31","edgar/data/1409493/0001157523-13-005918.txt",4,"CIM","6798","NYSE","0",2013
1409885,"ECO Building Products  Inc ","10-K","2013-11-01","edgar/data/1409885/0001127855-13-000716.txt",4,"ECOB","5960","OTC","3",2013
1410253,"Urban Barns Foods Inc ","10-K","2013-11-13","edgar/data/1410253/0001062993-13-005635.txt",4,"URBF","100","OTC","0",2013
1411009,"MeeMee Media Inc ","10-K","2013-10-29","edgar/data/1411009/0001002014-13-000480.txt",4,"MEME","2340","OTC","0",2013
1411179,"Red Giant Entertainment  Inc ","10-K","2013-12-05","edgar/data/1411179/0001165527-13-001017.txt",4,"CASL","2731","","0",2013
1411730,"Solaris Power Cells  Inc ","10-K","2013-10-28","edgar/data/1411730/0001062993-13-005231.txt",4,"ROTED","3714","","0",2013
1413488,"MICROCHANNEL TECHNOLOGIES CORP","10-K","2013-11-14","edgar/data/1413488/0001144204-13-061472.txt",4,"MCTC","2836","OTCBB","0",2013
1413507,"SYNERGY RESOURCES CORP","10-K","2013-11-14","edgar/data/1413507/0001079973-13-000676.txt",4,"SYRG","1311","NYSE MKT","0",2013
1414295,"Oxford City Football Club  Inc ","10-K","2013-10-15","edgar/data/1414295/0001255294-13-000810.txt",4,"SKGP","7812","","0",2013
1414932,"Fifth Street Finance Corp ","10-K","2013-11-25","edgar/data/1414932/0001414932-13-000015.txt",4,"FSC","","NASDAQ","0",2013
1415286,"SARA CREEK GOLD CORP ","10-K","2013-11-29","edgar/data/1415286/0001214659-13-006769.txt",4,"SCGC","1311","OTCBB","0",2013
1415751,"Guar Global Ltd ","10-K","2013-11-05","edgar/data/1415751/0001165527-13-000922.txt",4,"GGBL","7372","OTC","0",2013
1415998,"National Automation Services Inc","10-K","2013-10-10","edgar/data/1415998/0001214659-13-005665.txt",4,"NASV","3823","OTC","0",2013
1417172,"GREEN DRAGON WOOD PRODUCTS  INC ","10-K","2013-10-08","edgar/data/1417172/0001185185-13-002186.txt",4,"GDWP","2430","OTC","0",2013
1417398,"Hillenbrand  Inc ","10-K","2013-11-25","edgar/data/1417398/0001104659-13-086893.txt",4,"HI","3990","NYSE","0",2013
1417664,"SINO PAYMENTS  INC ","10-K","2013-11-29","edgar/data/1417664/0001078782-13-002374.txt",4,"SNPY","8742","OTC","0",2013
1421538,"Infinity Augmented Reality  Inc ","10-K","2013-12-23","edgar/data/1421538/0001144204-13-068776.txt",4,"ALSO","6199","OTC","0",2013
1423107,"BOLDFACE GROUP  INC ","10-K","2013-10-15","edgar/data/1423107/0001213900-13-005707.txt",4,"BLBK","7389","OTCBB","0",2013
1423221,"Quanex Building Products CORP","10-K","2013-12-18","edgar/data/1423221/0001423221-13-000010.txt",4,"NX","3350","NYSE","0",2013
1423357,"BEAMZ INTERACTIVE INC","10-K","2013-10-11","edgar/data/1423357/0001010549-13-000592.txt",4,"BZIC","3651","OTCBB","0",2013
1424100,"Your Event  Inc ","10-K","2013-12-16","edgar/data/1424100/0001350071-13-000118.txt",4,"YEVN","7389","OTC","0",2013
1424864,"Patriot Minefinders Inc ","10-K","2013-10-29","edgar/data/1424864/0001273511-13-000092.txt",4,"AARI","1000","","0",2013
1425808,"DUMA ENERGY CORP","10-K","2013-11-12","edgar/data/1425808/0001140361-13-041877.txt",4,"DUMA","1311","OTCBB","0",2013
1435508,"First Savings Financial Group Inc","10-K","2013-12-30","edgar/data/1435508/0001144204-13-069573.txt",4,"FSFG","6035","NASDAQ","1",2013
1437750,"Sync2 Networks Corp","10-K","2013-10-01","edgar/data/1437750/0001477932-13-004416.txt",4,"SYNW","7389","OTC","0",2013
1439237,"ADGS Advisory  Inc ","10-K","2013-12-24","edgar/data/1439237/0001477932-13-006172.txt",4,"LIPN","8700","","0",2013
1441082,"Lake Forest Minerals Inc ","10-K","2013-10-15","edgar/data/1441082/0001165527-13-000855.txt",4,"LAKF","1000","OTCBB","0",2013
1441634,"Avago Technologies LTD","10-K","2013-12-20","edgar/data/1441634/0001441634-13-000013.txt",4,"AVGO","3674","NASDAQ","5",2013
1442376,"STREAMTRACK  INC ","10-K","2013-12-13","edgar/data/1442376/0001477932-13-006036.txt",4,"LUXD","7310","","0",2013
1442853,"Indo Global Exchange s  Pte  Ltd ","10-K","2013-11-14","edgar/data/1442853/0001524777-13-000513.txt",4,"CLRV","1000","","0",2013
1443388,"GREEN HYGIENICS HOLDINGS INC ","10-K","2013-11-08","edgar/data/1443388/0001185185-13-002339.txt",4,"SRBR","1000","","0",2013
1444837,"OCTAGON 88 RESOURCES  INC ","10-K","2013-10-18","edgar/data/1444837/0001524777-13-000460.txt",4,"OCTX","1381","OTC","0",2013
1445942,"Texas Rare Earth Resources Corp ","10-K","2013-11-26","edgar/data/1445942/0001580695-13-000172.txt",4,"TRER","1040","OTC","0",2013
1446896,"Alternative Energy Partners  Inc ","10-K","2013-11-13","edgar/data/1446896/0001446896-13-000041.txt",4,"AEGY","2860","OTCBB","0",2013
1448806,"EFLO ENERGY  INC ","10-K","2013-11-29","edgar/data/1448806/0001354488-13-006681.txt",4,"EFLO","1382","OTC","0",2013
1450552,"DAVI LUXURY BRAND GROUP  INC ","10-K","2013-12-30","edgar/data/1450552/0001560664-13-000135.txt",4,"DAFX","5122","","0",2013
1451514,"Minerco Resources  Inc ","10-K","2013-11-13","edgar/data/1451514/0001354488-13-006240.txt",4,"MINE","1381","OTC","0",2013
1451520,"Idle Media  Inc ","10-K","2013-12-30","edgar/data/1451520/0001437749-13-016540.txt",4,"IDLM","5940","OTC","0",2013
1452804,"FRAC WATER SYSTEMS  INC ","10-K","2013-12-27","edgar/data/1452804/0001477932-13-006197.txt",4,"FWSI","7841","OTC","0",2013
1462047,"PRIME GLOBAL CAPITAL GROUP Inc","10-K","2013-12-24","edgar/data/1462047/0001019687-13-004956.txt",4,"PGCG","7370","OTCBB","0",2013
1467373,"Accenture plc","10-K","2013-10-29","edgar/data/1467373/0001467373-13-000482.txt",4,"ACN","7389","NYSE","16",2013
1469115,"UAN Power Corp","10-K","2013-10-15","edgar/data/1469115/0001171520-13-000639.txt",4,"UPOW","6510","OTC","0",2013
1470719,"MONAR INTERNATIONAL INC ","10-K","2013-11-19","edgar/data/1470719/0001002014-13-000548.txt",4,"MNAI","5700","OTCBB","0",2013
1471271,"Firemans Contractors  Inc ","10-K","2013-10-16","edgar/data/1471271/0001199835-13-000673.txt",4,"FRCN","1700","OTC","0",2013
1472468,"XIANGTIAN  USA  AIR POWER CO   LTD ","10-K","2013-10-29","edgar/data/1472468/0001144204-13-057275.txt",4,"GOAS","4700","OTC","0",2013
1475273,"SOUPMAN  INC ","10-K","2013-11-14","edgar/data/1475273/0001213900-13-006351.txt",4,"SOUP","5960","OTC","1",2013
1476765,"Golub Capital BDC  Inc ","10-K","2013-12-03","edgar/data/1476765/0001144204-13-065322.txt",4,"GBDC","","NASDAQ","0",2013
1477968,"Fairmount Bancorp  Inc ","10-K","2013-12-23","edgar/data/1477968/0001193125-13-482623.txt",4,"FMTB","6035","OTC","0",2013
1478726,"Charter Financial Corp","10-K","2013-12-13","edgar/data/1478726/0001478726-13-000020.txt",4,"CHFN","6035","NASDAQ","1",2013
1479426,"DynaVox Inc ","10-K","2013-11-22","edgar/data/1479426/0001193125-13-450086.txt",4,"DVOX","7373","OTC","0",2013
1479526,"China Modern Agricultural Information  Inc ","10-K","2013-10-09","edgar/data/1479526/0001213900-13-005633.txt",4,"TLWS","5013","","0",2013
14846,"BRT REALTY TRUST","10-K","2013-12-12","edgar/data/14846/0001047469-13-011169.txt",4,"BRT","6798","NYSE","0",2013
1485964,"Peoples Federal Bancshares  Inc ","10-K","2013-12-13","edgar/data/1485964/0001047469-13-011178.txt",4,"PEOP","6036","NASDAQ","0",2013
1487730,"Spectrum Brands Holdings  Inc ","10-K","2013-11-27","edgar/data/1487730/0001487730-13-000072.txt",4,"SPB","3690","NYSE","30",2013
1489256,"OBJ Enterprises  Inc ","10-K","2013-12-17","edgar/data/1489256/0001161697-13-000898.txt",4,"OBJE","2300","OTCBB","0",2013
1490349,"Medley Capital Corp","10-K","2013-12-10","edgar/data/1490349/0001144204-13-066445.txt",4,"MCC","","NYSE","0",2013
1490906,"Capitol Federal Financial Inc","10-K","2013-11-29","edgar/data/1490906/0001490906-13-000057.txt",4,"CFFN","6035","NASDAQ","1",2013
1492915,"Standard Financial Corp ","10-K","2013-12-19","edgar/data/1492915/0001104659-13-091099.txt",4,"STND","6022","OTC","0",2013
1493594,"M A COM Technology Solutions Holdings  Inc ","10-K","2013-12-05","edgar/data/1493594/0001193125-13-462528.txt",4,"MTSI","3674","NASDAQ","1",2013
1493761,"Parametric Sound Corp","10-K","2013-11-26","edgar/data/1493761/0001019687-13-004651.txt",4,"PAMT","3669","NASDAQ","0",2013
1497046,"Swingplane Ventures  Inc ","10-K","2013-10-15","edgar/data/1497046/0001524777-13-000454.txt",4,"SWVI","2320","OTCBB","0",2013
1497130,"Vantage Health","10-K","2013-10-09","edgar/data/1497130/0001493152-13-001963.txt",4,"VNTH","2834","OTCBB","0",2013
1497251,"AcroBoo  Inc ","10-K","2013-10-31","edgar/data/1497251/0001002014-13-000490.txt",4,"ACRO","7389","","0",2013
