ticker,name,lastsale,marketcap,ipoyear,sector,industry
FNKO,"Funko, Inc.",13.41,647890000.0,2017.0,Consumer Non-Durables,Recreational Products/Toys
FSNN,"Fusion Connect, Inc.",3.83,299750000.0,,Technology,Computer Software: Prepackaged Software
FTFT,Future FinTech Group Inc.,1.68,43800000.0,,Consumer Non-Durables,Packaged Foods
FFHL,"Fuwei Films (Holdings) Co., Ltd.",3.09,10090000.0,2006.0,Capital Goods,Specialty Chemicals
WILC,"G. Willi-Food International,  Ltd.",6.74,89240000.0,,Consumer Non-Durables,Food Distributors
GTHX,"G1 Therapeutics, Inc.",45.5,1490000000.0,2017.0,Health Care,Major Pharmaceuticals
FOANC,Gabelli NextShares Trust,100.04,,,,
GRBIC,Gabelli NextShares Trust,99.99,,,,
MOGLC,Gabelli NextShares Trust,99.96,,,,
PETZC,Gabelli NextShares Trust,100.04,5000000.0,,,
GAIA,"Gaia, Inc.",20.45,365720000.0,1999.0,Consumer Services,Movies/Entertainment
GLPG,Galapagos NV,92.05,4730000000.0,2015.0,Health Care,Major Pharmaceuticals
GALT,Galectin Therapeutics Inc.,6.29,237390000.0,,Health Care,Major Pharmaceuticals
GLMD,Galmed Pharmaceuticals Ltd.,11.64,185170000.0,2014.0,Health Care,Major Pharmaceuticals
GLPI,"Gaming and Leisure Properties, Inc.",35.58,7600000000.0,,Consumer Services,Real Estate Investment Trusts
GPIC,Gaming Partners International Corporation,8.3,66010000.0,,Consumer Non-Durables,Recreational Products/Toys
GRMN,Garmin Ltd.,60.62,11430000000.0,2000.0,Capital Goods,Industrial Machinery/Components
GARS,Garrison Capital Inc.,8.34,133850000.0,2013.0,,
GLIBA,"GCI Liberty, Inc.",45.16,4920000000.0,,Public Utilities,Telecommunications Equipment
GLIBP,"GCI Liberty, Inc.",24.25,870450000.0,,Public Utilities,Telecommunications Equipment
GDS,GDS Holdings Limited,40.24,4730000000.0,2016.0,Technology,"Computer Software: Programming, Data Processing"
GEMP,Gemphire Therapeutics Inc.,7.97,113430000.0,2016.0,Health Care,Major Pharmaceuticals
GENC,Gencor Industries Inc.,16.1,233220000.0,,Capital Goods,Construction/Ag Equipment/Trucks
GFN,General Finance Corporation,13.6,363900000.0,,Technology,Diversified Commercial Services
GFNCP,General Finance Corporation,102.68,,,Technology,Diversified Commercial Services
GFNSL,General Finance Corporation,25.8915,,,Technology,Diversified Commercial Services
GENE,Genetic Technologies Ltd,1.02,16559999.0,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GNUS,"Genius Brands International, Inc.",2.54,21630000.0,,Consumer Services,Movies/Entertainment
GNMK,"GenMark Diagnostics, Inc.",6.64,367940000.0,2010.0,Health Care,Medical/Dental Instruments
GNCA,"Genocea Biosciences, Inc.",0.8186,70880000.0,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GHDX,"Genomic Health, Inc.",50.29,1780000000.0,2005.0,Health Care,Medical Specialities
GNPX,"Genprex, Inc.",7.8601,109230000.0,2018.0,Health Care,Major Pharmaceuticals
GNTX,Gentex Corporation,22.8,6240000000.0,,Capital Goods,Auto Parts:O.E.M.
THRM,Gentherm Inc,39.75,1460000000.0,,Capital Goods,Auto Parts:O.E.M.
GEOS,Geospace Technologies Corporation,14.53,197290000.0,,Capital Goods,Industrial Machinery/Components
GABC,"German American Bancorp, Inc.",36.15,830270000.0,,Finance,Major Banks
GERN,Geron Corporation,3.55,614440000.0,1996.0,Health Care,Major Pharmaceuticals
GEVO,"Gevo, Inc.",4.17,19280000.0,2011.0,Basic Industries,Major Chemicals
ROCK,"Gibraltar Industries, Inc.",37.95,1210000000.0,1993.0,Capital Goods,Steel/Iron Ore
GIGM,GigaMedia Limited,2.98,32939999.0,,Technology,"Computer Software: Programming, Data Processing"
GIII,"G-III Apparel Group, LTD.",43.3,2130000000.0,1989.0,Consumer Non-Durables,Apparel
GILT,Gilat Satellite Networks Ltd.,9.18,503070000.0,,Technology,Radio And Television Broadcasting And Communications Equipment
GILD,"Gilead Sciences, Inc.",71.33,92750000000.0,1992.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GBCI,"Glacier Bancorp, Inc.",39.25,3320000000.0,,Finance,Major Banks
GLAD,Gladstone Capital Corporation,9.13,245580000.0,2001.0,Consumer Non-Durables,Textiles
GLADN,Gladstone Capital Corporation,25.3101,,,Consumer Non-Durables,Textiles
GOOD,Gladstone Commercial Corporation,19.5,554280000.0,2003.0,Consumer Services,Real Estate
GOODM,Gladstone Commercial Corporation,25.35,,,Consumer Services,Real Estate
GOODO,Gladstone Commercial Corporation,26.15,30070000.0,,Consumer Services,Real Estate
GOODP,Gladstone Commercial Corporation,26.2886,26290000.0,,Consumer Services,Real Estate
GAIN,Gladstone Investment Corporation,11.89,390260000.0,2005.0,,
GAINM,Gladstone Investment Corporation,25.53,,,,
GAINN,Gladstone Investment Corporation,25.36,,,,
GAINO,Gladstone Investment Corporation,25.3181,,,,
LAND,Gladstone Land Corporation,12.63,194260000.0,1993.0,Consumer Services,Real Estate Investment Trusts
LANDP,Gladstone Land Corporation,25.4799,,,Consumer Services,Real Estate Investment Trusts
GLBZ,Glen Burnie Bancorp,11.7,32850000.0,,Finance,Major Banks
GBT,"Global Blood Therapeutics, Inc.",44.95,2330000000.0,2015.0,Health Care,Major Pharmaceuticals
ENT,Global Eagle Entertainment Inc.,2.69,244940000.0,2011.0,Consumer Services,Telecommunications Equipment
GBLI,Global Indemnity Limited,39.7,564090000.0,,Finance,Property-Casualty Insurers
GBLIL,Global Indemnity Limited,25.75,,,Finance,Property-Casualty Insurers
GBLIZ,Global Indemnity Limited,25.92,,,Finance,Property-Casualty Insurers
SELF,"Global Self Storage, Inc.",4.3,33080000.0,,Consumer Services,Real Estate Investment Trusts
GWRS,"Global Water Resources, Inc.",9.62,188850000.0,2016.0,Public Utilities,Water Supply
DRIV,Global X Autonomous & Electric Vehicles ETF,14.37,,,,
KRMA,Global X Conscious Companies ETF,19.94,,,,
FINX,Global X FinTech ETF,26.06,,,,
AIQ,Global X Future Analytics Tech ETF,15.05,,,,
BFIT,Global X Health & Wellness Thematic ETF,18.8099,,,,
SNSR,Global X Internet of Things ETF,19.33,,,,
LNGR,Global X Longevity Thematic ETF,20.741999999999997,,,,
MILN,Global X Millennials Thematic ETF,22.2362,16680000.0,,,
EFAS,Global X MSCI SuperDividend EAFE ETF,17.2,,,,
QQQC,Global X NASDAQ China Technology ETF,29.3115,23450000.0,,,
BOTZ,Global X Robotics & Artificial Intelligence ETF,21.91,,,,
CATH,Global X S&P 500 Catholic Values ETF,33.77,,,,
SOCL,Global X Social Media ETF,35.46,147160000.0,,,
ALTY,Global X SuperDividend Alternatives ETF,14.85,,,,
SRET,Global X SuperDividend REIT ETF,15.4227,3080000.0,,,
YLCO,Global X Yieldco Index ETF,11.82,2960000.0,,,
GLBS,Globus Maritime Limited,0.5392,17260000.0,,Transportation,Marine Transportation
GLUU,Glu Mobile Inc.,6.4,893820000.0,2007.0,Technology,EDP Services
GLYC,"GlycoMimetics, Inc.",15.62,663810000.0,2014.0,Health Care,Major Pharmaceuticals
GOGO,Gogo Inc.,4.8,417620000.0,2013.0,Consumer Services,Telecommunications Equipment
GLNG,Golar LNG Limited,29.74,3010000000.0,,Consumer Services,Marine Transportation
GMLP,Golar LNG Partners LP,15.67,1090000000.0,2011.0,Consumer Services,Marine Transportation
GMLPP,Golar LNG Partners LP,25.27,,,Consumer Services,Marine Transportation
DNJR,GOLDEN BULL LIMITED,6.056,89520000.0,2018.0,Finance,Finance: Consumer Services
GDEN,"Golden Entertainment, Inc.",26.9,736730000.0,,Consumer Services,Services-Misc. Amusement & Recreation
GOGL,Golden Ocean Group Limited,8.67,1250000000.0,,Consumer Services,Marine Transportation
GBDC,"Golub Capital BDC, Inc.",18.48,1110000000.0,2010.0,,
GTIM,Good Times Restaurants Inc.,3.7,46130000.0,,Consumer Services,Restaurants
GBLK,GoodBulk Ltd.,,,,Transportation,Marine Transportation
GSHD,"Goosehead Insurance, Inc.",23.94,323990000.0,2018.0,Finance,Specialty Insurers
GPRO,"GoPro, Inc.",6.54,968680000.0,2014.0,Miscellaneous,Industrial Machinery/Components
GPAQ,Gordon Pointe Acquisition Corp.,9.7201,39090000.0,2018.0,Finance,Business Services
GPAQU,Gordon Pointe Acquisition Corp.,10.25,,2018.0,Finance,Business Services
GPAQW,Gordon Pointe Acquisition Corp.,0.55,,2018.0,Finance,Business Services
GSHT,"Gores Holdings II, Inc.",10.16,508000000.0,2017.0,Finance,Business Services
GSHTU,"Gores Holdings II, Inc.",10.73,,2017.0,Finance,Business Services
GSHTW,"Gores Holdings II, Inc.",1.8,,2017.0,Finance,Business Services
GOV,Government Properties Income Trust,16.03,1590000000.0,2009.0,Finance,Real Estate
GOVNI,Government Properties Income Trust,25.53,,,Finance,Real Estate
LOPE,"Grand Canyon Education, Inc.",114.79,5540000000.0,2008.0,Consumer Services,Other Consumer Services
GRVY,"GRAVITY Co., Ltd.",57.25,198910000.0,2005.0,Miscellaneous,Business Services
GECC,Great Elm Capital Corp.,9.3,99070000.0,,,
GECCL,Great Elm Capital Corp.,25.63,,,,
GECCM,Great Elm Capital Corp.,24.901,,,,
GEC,"Great Elm Capital Group, Inc. ",3.35,85320000.0,,Technology,Computer Software: Prepackaged Software
GLDD,Great Lakes Dredge & Dock Corporation,5.35,332920000.0,,Basic Industries,Military/Government/Technical
GSBC,"Great Southern Bancorp, Inc.",58.35,823910000.0,1989.0,Finance,Major Banks
GNBC,"Green Bancorp, Inc.",21.55,803250000.0,2014.0,Finance,Major Banks
GRBK,"Green Brick Partners, Inc.",9.95,504660000.0,,Capital Goods,Homebuilding
GPP,Green Plains Partners LP,16.85,536030000.0,2015.0,Basic Industries,Major Chemicals
GPRE,"Green Plains, Inc.",17.1,707650000.0,,Basic Industries,Major Chemicals
GCBC,"Greene County Bancorp, Inc.",34.65,295450000.0,,Finance,Banks
GLRE,"Greenlight Reinsurance, Ltd.",13.7,514280000.0,2007.0,Finance,Property-Casualty Insurers
GRNQ,Greenpro Capital Corp.,10.0,537700000.0,,Technology,EDP Services
GSKY,"GreenSky, Inc.",20.73,4190000000.0,2018.0,Miscellaneous,Business Services
GSUM,Gridsum Holding Inc.,6.7,205930000.0,2016.0,Technology,Computer Software: Prepackaged Software
GRIF,"Griffin Industrial Realty, Inc.",43.8,219040000.0,,Finance,Real Estate
GRFS,"Grifols, S.A.",21.55,14730000000.0,,Health Care,Major Pharmaceuticals
GRIN,Grindrod Shipping Holdings Ltd.,14.06,245970000.0,,Transportation,Marine Transportation
GRPN,"Groupon, Inc.",4.26,2410000000.0,2011.0,Technology,Advertising
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,42.28,2080000000.0,2006.0,Transportation,Aerospace
GGAL,Grupo Financiero Galicia S.A.,35.33,5040000000.0,,Finance,Commercial Banks
GVP,"GSE Systems, Inc.",3.125,61370000.0,,Technology,Computer Software: Prepackaged Software
GSIT,"GSI Technology, Inc.",7.25,157230000.0,2007.0,Technology,Semiconductors
GSVC,GSV Capital Corp,6.87,144730000.0,2011.0,,
GTXI,"GTx, Inc.",15.46,371520000.0,2004.0,Health Care,Major Pharmaceuticals
GTYH,"GTY Technology Holdings, Inc.",10.1,157080000.0,2016.0,Finance,Business Services
GTYHU,"GTY Technology Holdings, Inc.",10.62,,2016.0,Finance,Business Services
GTYHW,"GTY Technology Holdings, Inc.",1.25,,2016.0,Finance,Business Services
GBNK,Guaranty Bancorp,30.05,880770000.0,,Finance,Major Banks
GNTY,"Guaranty Bancshares, Inc.",33.24,397580000.0,2017.0,Finance,Major Banks
GFED,"Guaranty Federal Bancshares, Inc.",24.46,108780000.0,,Finance,Major Banks
GIFI,"Gulf Island Fabrication, Inc.",8.9,133880000.0,1997.0,Capital Goods,Metal Fabrications
GURE,"Gulf Resources, Inc.",1.3547,63410000.0,,Basic Industries,Major Chemicals
GPOR,Gulfport Energy Corporation,12.7,2210000000.0,,Energy,Oil & Gas Production
GWPH,GW Pharmaceuticals Plc,141.84,4000000000.0,2013.0,Health Care,Major Pharmaceuticals
GWGH,"GWG Holdings, Inc",7.7744,45200000.0,2014.0,Finance,Life Insurance
GYRO,"Gyrodyne , LLC",20.35,30170000.0,,Consumer Services,Building operators
HEES,"H&E Equipment Services, Inc.",37.61,1340000000.0,2006.0,,
HLG,Hailiang Education Group Inc.,81.37,2100000000.0,2015.0,Consumer Services,Other Consumer Services
HNRG,Hallador Energy Company,7.1,212690000.0,,Energy,Coal Mining
HALL,"Hallmark Financial Services, Inc.",9.77,176400000.0,,Finance,Property-Casualty Insurers
HALO,"Halozyme Therapeutics, Inc.",17.09,2460000000.0,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
HBK,"Hamilton Bancorp, Inc.",15.4992,52870000.0,2012.0,Finance,Savings Institutions
HLNE,Hamilton Lane Incorporated,48.0,2340000000.0,2017.0,Finance,Investment Managers
HJLI,"Hancock Jaffe Laboratories, Inc.",3.68,41190000.0,2018.0,Health Care,Medical/Dental Instruments
HJLIW,"Hancock Jaffe Laboratories, Inc.",0.8763,,2018.0,Health Care,Medical/Dental Instruments
HWC,Hancock Whitney Corporation,47.0,4010000000.0,,Finance,Major Banks
HWCPL,Hancock Whitney Corporation,25.87,,,Finance,Major Banks
HAFC,Hanmi Financial Corporation,28.65,931020000.0,,Finance,Major Banks
HQCL,"Hanwha Q CELLS Co., Ltd. ",5.6,466210000.0,,Technology,Semiconductors
HONE,"HarborOne Bancorp, Inc.",18.87,615590000.0,2016.0,Finance,Major Banks
HLIT,Harmonic Inc.,4.15,353650000.0,1995.0,Technology,Radio And Television Broadcasting And Communications Equipment
HFGIC,Hartford Funds NextShares Trust,100.1,25030000.0,,,
HBIO,"Harvard Bioscience, Inc.",5.25,188900000.0,2000.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments
HCAP,Harvest Capital Credit Corporation,10.67,68170000.0,,,
HCAPZ,Harvest Capital Credit Corporation,25.39,,,,
HAS,"Hasbro, Inc.",93.16,11930000000.0,,Consumer Non-Durables,Recreational Products/Toys
HA,"Hawaiian Holdings, Inc.",36.05,1830000000.0,,Transportation,Air Freight/Delivery Services
HWKN,"Hawkins, Inc.",36.1,385670000.0,,Consumer Durables,Specialty Chemicals
HWBK,"Hawthorn Bancshares, Inc.",21.8427,131509999.0,,Finance,Major Banks
HYAC,Haymaker Acquisition Corp.,9.76,96180000.0,2017.0,Finance,Business Services
HYACU,Haymaker Acquisition Corp.,10.11,,2017.0,Finance,Business Services
HYACW,Haymaker Acquisition Corp.,0.83,,2017.0,Finance,Business Services
HAYN,"Haynes International, Inc.",37.29,466870000.0,2007.0,Capital Goods,Steel/Iron Ore
HDS,"HD Supply Holdings, Inc.",42.68,7840000000.0,2013.0,Consumer Services,Office Equipment/Supplies/Services
HIIQ,"Health Insurance Innovations, Inc.",33.35,558860000.0,2013.0,Finance,Specialty Insurers
HCSG,"Healthcare Services Group, Inc.",43.34,3190000000.0,1983.0,Health Care,Hospital/Nursing Management
HQY,"HealthEquity, Inc.",76.94,4770000000.0,2014.0,Miscellaneous,Business Services
HSTM,"HealthStream, Inc.",28.0,904470000.0,2000.0,Technology,"Computer Software: Programming, Data Processing"
HTLD,"Heartland Express, Inc.",18.97,1560000000.0,1986.0,Transportation,Trucking Freight/Courier Services
HTLF,"Heartland Financial USA, Inc.",55.7,1920000000.0,,Finance,Major Banks
HTBX,"Heat Biologics, Inc.",2.12,44110000.0,2013.0,Health Care,Major Pharmaceuticals
HEBT,"Hebron Technology Co., Ltd.",1.97,32049999.0,2016.0,Capital Goods,Metal Fabrications
HSII,"Heidrick & Struggles International, Inc.",36.1,683130000.0,1999.0,Technology,Diversified Commercial Services
HELE,Helen of Troy Limited,99.35,2620000000.0,,Consumer Durables,Home Furnishings
HMNY,Helios and Matheson Analytics Inc,0.2121,47280000.0,,Consumer Services,Other Consumer Services
HSDT,"Helius Medical Technologies, Inc.",9.81,263620000.0,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
HMTV,"Hemisphere Media Group, Inc.",13.15,518520000.0,,Consumer Services,Television Services
HNNA,"Hennessy Advisors, Inc.",17.34,135390000.0,,Finance,Investment Managers
HSIC,"Henry Schein, Inc.",74.02,11400000000.0,1995.0,Health Care,Medical Specialities
HTBK,Heritage Commerce Corp,17.05,732910000.0,,Finance,Major Banks
HFWA,Heritage Financial Corporation,35.1,1190000000.0,,Finance,Banks
HCCI,"Heritage-Crystal Clean, Inc.",20.3,467220000.0,2008.0,Basic Industries,Miscellaneous
MLHR,"Herman Miller, Inc.",38.1,2270000000.0,,Consumer Durables,Office Equipment/Supplies/Services
HRTX,"Heron Therapeutics, Inc.  ",39.55,3080000000.0,,Health Care,Major Pharmaceuticals
HSKA,Heska Corporation,107.25,799960000.0,1997.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
HX,Hexindai Inc.,9.73,466640000.0,2017.0,Finance,Finance: Consumer Services
HIBB,"Hibbett Sports, Inc.",23.65,448070000.0,1996.0,Consumer Services,Other Specialty Stores
SNLN,Highland/iBoxx Senior Loan ETF,18.1,472360000.0,,,
HPJ,Highpower International Inc,3.0,46680000.0,,Miscellaneous,Industrial Machinery/Components
HIHO,Highway Holdings Limited,4.65,17680000.0,,Capital Goods,Metal Fabrications
HIMX,"Himax Technologies, Inc.",7.24,1250000000.0,2006.0,Technology,Semiconductors
HIFS,Hingham Institution for Savings,219.0,467070000.0,,,
HSGX,Histogenics Corporation,2.5,71720000.0,2014.0,Health Care,Industrial Specialties
HCCHU,HL Acquisitions Corp.,10.06,,2018.0,Finance,Business Services
HMNF,"HMN Financial, Inc.",20.0,90080000.0,,Finance,Savings Institutions
HMSY,HMS Holdings Corp,22.65,1880000000.0,1992.0,Miscellaneous,Business Services
HOLI,"Hollysys Automation Technologies, Ltd.",21.61,1300000000.0,,Energy,Industrial Machinery/Components
HOLX,"Hologic, Inc.",39.52,10790000000.0,1990.0,Health Care,Medical Electronics
HBCP,"Home Bancorp, Inc.",47.5,447420000.0,,Finance,Banks
HOMB,"Home BancShares, Inc.",22.83,3960000000.0,2006.0,Finance,Major Banks
HFBL,"Home Federal Bancorp, Inc. of Louisiana",31.05,59260000.0,,Finance,Savings Institutions
HMST,"HomeStreet, Inc.",27.6,744560000.0,2012.0,Finance,Major Banks
HMTA,HomeTown Bankshares Corporation,14.1,81870000.0,,Finance,Major Banks
HTBI,"HomeTrust Bancshares, Inc.",28.5,542560000.0,2012.0,Finance,Savings Institutions
FIXX,"Homology Medicines, Inc.",20.24,757930000.0,2018.0,Health Care,Major Pharmaceuticals
HOFT,Hooker Furniture Corporation,47.75,562310000.0,,Consumer Durables,Home Furnishings
HOPE,"Hope Bancorp, Inc.",17.98,2440000000.0,,Finance,Major Banks
HFBC,"HopFed Bancorp, Inc.",16.4994,109690000.0,,Finance,Major Banks
HBNC,"Horizon Bancorp, Inc.",20.7,793490000.0,,Finance,Major Banks
HZNP,Horizon Pharma plc,16.8,2770000000.0,2011.0,Health Care,Major Pharmaceuticals
HRZN,Horizon Technology Finance Corporation,10.37,119530000.0,2010.0,,
DAX,Horizons DAX Germany ETF,28.6543,18630000.0,,,
QYLD,Horizons NASDAQ-100 Covered Call ETF,24.0,267600000.0,,,
HDP,"Hortonworks, Inc.",18.62,1470000000.0,2014.0,Technology,Computer Software: Prepackaged Software
HPT,Hospitality Properties Trust,28.78,4730000000.0,,Consumer Services,Real Estate Investment Trusts
TWNK,"Hostess Brands, Inc.",14.03,1830000000.0,2015.0,Consumer Non-Durables,Packaged Foods
TWNKW,"Hostess Brands, Inc.",1.95,,2015.0,Consumer Non-Durables,Packaged Foods
HMHC,Houghton Mifflin Harcourt Company,7.7,950160000.0,2013.0,Consumer Services,Books
HWCC,Houston Wire & Cable Company,8.55,140910000.0,2006.0,Consumer Non-Durables,Telecommunications Equipment
HOVNP,Hovnanian Enterprises Inc,6.0901,30450000.0,,Capital Goods,Homebuilding
HBMD,"Howard Bancorp, Inc.",18.2,345640000.0,,Finance,Major Banks
HTGM,"HTG Molecular Diagnostics, Inc.",3.43,97310000.0,2015.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments
HTHT,Huazhu Group Limited,40.81,11870000000.0,2010.0,Consumer Services,Hotels/Resorts
HUBG,"Hub Group, Inc.",50.5,1740000000.0,1996.0,Transportation,Oil Refining/Marketing
HSON,"Hudson Global, Inc.",1.69,54140000.0,,Technology,Professional Services
HDSN,"Hudson Technologies, Inc.",2.1,89050000.0,,Consumer Durables,Industrial Specialties
HUNT,Hunter Maritime Acquisition Corp.,9.88,187390000.0,2017.0,Transportation,Oil Refining/Marketing
HUNTU,Hunter Maritime Acquisition Corp.,10.1,,2016.0,Transportation,Oil Refining/Marketing
HUNTW,Hunter Maritime Acquisition Corp.,0.43,,2017.0,Transportation,Oil Refining/Marketing
HBAN,Huntington Bancshares Incorporated,14.72,16219999999.0,,Finance,Major Banks
HBANN,Huntington Bancshares Incorporated,25.82,,,Finance,Major Banks
HBANO,Huntington Bancshares Incorporated,26.76,21320000000.0,,Finance,Major Banks
HURC,"Hurco Companies, Inc.",45.45,305280000.0,,Capital Goods,Industrial Machinery/Components
HURN,Huron Consulting Group Inc.,42.1,943630000.0,2004.0,Consumer Services,Professional Services
HCM,Hutchison China MediTech Limited,30.06,4000000000.0,2016.0,Health Care,Major Pharmaceuticals
HBP,"Huttig Building Products, Inc.",4.43,115490000.0,,Consumer Services,RETAIL: Building Materials
